"Usernames","Reviewer_Date","Reviewer_Content","Rating"
"saytosandeep","26 July 2013","There are good movies, fantastic movies, mind blowing movies and then there is Schindler's List. It tells you the story of the time of holocaust during World War II and how one businessman Oscar Schindler (played by terrific Liam Nesson) becomes concerned about his Jewish work force after witnessing the massacre. It's black and white except the one last scene because there was no point of using colors till that point. It shows we the people can be nice and can be evil without giving a thought to the reason. It is as graphic as it can be while showcasing the horrors of war. You need to be really stone hearted if not moved by this emotional, horrific portrayal of war times. Ralph Fiennes as ruthless German and Ben Kingsley as Jewish business manager of Schindler's factory give knock out performances. But the movie belongs to legendary director Steven Spielberg's unmatched skills of directing the whole story with such uniqueness and conviction that is hard to believe. Schindler's List surely tops my list of top movies.","
            10/10
            "
"Crowbot-2","30 June 2000","Words cannot describe the feeling I have towards this movie.  Having family member ancestry of both sides of the war I thought it was important to watch this movie to get my information straghtened out.  This is the first movie ever to bring me to tears.  Beautifully carved out to a document type feeling.  Note of trivia: Steven Spieldberg went home crying everyday crying during production.  I don't blame him.","
            10/10
            "
"nicholls_les","10 March 2009","This is one of those films I am glad I watched, but doubt very much if I could ever watch it again. Not because it is a bad film, quite the opposite is true, it is a very well made film with top notch acting, directing, everything. But it's content is so disturbing and some of hte violence so graphic that I couldn't sit through it again. There type of films show the true horror of war rather than the romatasized or comic book approach that leads successive generations of young men to think that war is a glamorous career, when in fact wars are full of evil and horror as this film so aptly depicts. And at last Steven Spielburg got an Oscar, something he should have had many times before since he has produced some of the best films ever in my opinion.","
            10/10
            "
"BenWakizashi","22 January 2022","When I was in high school our history teacher showed us this movie. Later, as a young adult, I rewatched it while rediscovering the filmography of Steven Spielberg. More time passed, I became a history teacher myself and showed it to my students.If I have kids, I will show them this masterpiece someday.It is more than just entertainment based upon historical events. It is a lesson. And a big one for ourselves and later generations.","
            8/10
            "
"jkd15-1","8 May 2008","There are some movies that are so good,realistic and sad that it is hard for me to re-watch them. This is one.I haven't watched this since and probably won't ever. Its just to difficult to watch the torture and sufferings of a people as superbly displayed in this movie.Its about a German officer who saves Jews from the holocaust and will probably make you cry. Its hard to fathom how a people can be so cruel to another people.If you haven't seen this movie you should. The acting is superb!And the historical reference is important to know.","
            10/10
            "
"jbacks3","27 December 2009","Excluding the alleged twist of historical facts, I'm really surprised at the number of people that hated this film. The acting is phenomenal and Spielberg may be rightly accused of being manipulative, but any film that can move 80% of an audience (I attended an opening night showing) to tears is incredible. There's a technical kudo: review the tracking shot Spielberg used when the Nazis invade the city (Schindler's on horseback on a date)... an astonishing achievement (superior to famous 1962's The Longest Day tracking scene...). I also love some of our foreign friends' opinions vis-a-vis our treatment of Indians, the Ludlow Massacre, etc. (inarguably horrible chapters in U.S. history). But that's akin to saying a British film stinks thanks to the Crusades. This is an outstanding film and certain scenes still resonate in my head (the child in the latrine, Schindler's end-of-film breakdown... or how I never could seem to pronounce Ralph, Rafe... Raphe... Finney... Finez... oh, forget it). This rates a 10++++ (and I hated 1941 and had a difficult time with Empire of the Sun...)","
            10/10
            "
"OriginalMovieBuff21","29 September 2004","Schindler's List is one of the most touching films of all-time. The acting, cinematography, story, screenplay , directing, and just well everything is amazing in this portrayal of the Holocaust. The film was very powerful and some scenes just shocked you, that's how great this movie really is. Very emotional also and that girl with the red stuff on walking through the streets was very touching and emotional. The whole film is kind of based on that. This one of the best films ever made and one of Steven Spielberg's best, this movie really is that amazing. Hedeen's outlook: 10/10!! **** A+","
            10/10
            "
"funsterdad","25 April 2017","A fellow reviewer started his review of ""Schindler's List"" almost on the defensive, with an assumption that others might be critical of his determination of this film as one of the greatest, that he would place it ""up there"" (my words) with ""The Godfather"" and ""Citizen Kane."" I'm going to contend that ""Schindler's"" is not only among the greatest, it goes down in historical terms as perhaps one of the most important films ever made. This truth-based story is most compelling, holding this viewer's interest intact throughout for 195 minutes. Liam Neeson does a most incredible job as the hero/anti- hero, Oskar Schindler. A super cast also includes Ralph Fiennes, a perfectly played antagonist, and Ben Kingsley, in the first role following his Oscar-winning performance as Gandhi. It took this viewer quite some time before realizing that the character of Itzhak Stern was indeed played by the masterful Kingsley.The cinematography is key to the story telling, filmed in a crisp black and white to recapture the era and help accentuate the mood. Credit is due Steven Spielberg, as he eventually adds in a few small elements of color which give us hope. The atrocities committed by Nazi Germany against the Jewish race is a history that cannot ever be overlooked and/or forgotten. To that end, ""Schindler's List"" is a very important film that can help generations to come to develop greater empathy for their fellow man. I can't begin to emphasize how important this film should be to any serious film viewer.","
            10/10
            "
"kechhh","18 March 2013","This movie was ugly and grotesque, in other words, perfect for what the film was trying to achieve.The movie depicted vividly and well the dehumanization of the Jews at the hands of Nazis during World War 2. The ugly scenes, massacres, and killings helped at least give you a feel of the terror and fear these people must have felt at the time.Usually, I don't find movies based on true events to be as interesting, but this was an exception. The final scenes where they show the real life Schindler Jews visiting his grave was touching and helps solidify the realities of what happened.One issue I had was the movie being in black in white - I felt it was unnecessary and the same feelings could have been achieved with a color movie. Related to this, I felt the red dress girl was overkill and also unnecessary. Finally, the final scene of him crying didn't seem to be that realistic - perhaps a bit overdone to me.Other than those issues, I felt the movie was great and done well.","
            8/10
            "
"charchuk","8 January 2008","Finally watched it. And, even with everything it's been hyped up to be, I was still impressed. I thought it worked best when it was just focusing of Schindler, and showing his growing reaction to the horrors around him, rather than outright showing the atrocities, but you can't really fault Spielberg for showing bits like the Ghetto liquidation scene, or the shower scene, because they're so powerful without really being manipulative at all. The only bit that really falls into emotional manipulation is the final scene with the rocks, which really took me out of the movie and was obviously a personal, not artistic, choice by Spielberg.I was also very surprised at how technically superb and inventive the film was. I expected the powerful impact, but I didn't expect some rather creative shots like the piano playing during the liquidation, or the distant shadow at the top of the long staircase. It's really a beautifully shot film, which is refreshing, because Spielberg could have easily gone for a gritty, raw feel and probably still got the same effect, but the near-noir like set-up made the on-screen horrors even more unbearable, due to their glamourized feel.The acting is almost uniformly excellent, from Neeson's gradual growth over the film, to Fiennes' unredeemably evil yet almost sympathetic villain, to Kingsley's quiet nobility, and Embeth Davidtz's rather underrated turn as Amon Goeth's housemaid. It's really a shame that the film won no acting Oscars, as it truly deserved some, especially Fiennes for his tormented performance. The story is not the typical ""exposition-build up-climax-denouement"" but I liked that, as you really didn't know where the story was heading next, and it gave the whole thing a sense of danger and desperation, much like what the characters would feel.This was probably the most well-known and well-received film that I hadn't seen, and now that I have, I have to say I'm not disappointed, though I don't know how many more times I'll be watching it. It really takes a lot out of you. Furthermore, despite how much I loved it, it's probably not even in my top five Spielberg films, which is really a testament to how many superb films he's made.","
            10/10
            "
"policy134","15 December 2008","You can't really find anything that is as powerful, thought-provoking and tragic as seeing this superb film from the director, often accused of dealing with more flashy projects. Even so, as tragic as the subject matter is, it is not a depressing film.We see Oskar Schindler (a brilliant performance by Liam Neeson), con man and war profiteer. He likes the finest things in life (good wine, women and most of all money) but a metamorphosis occurs where he simply doesn't care about any of it and loses everything in order to save his workers, who happen to be Jews. He is himself a member of the Nazi party.On the other hand we have Amon Goeth (Ralph Fiennes in a part that defines evil), the ruthless leader of the death camps where Jews are killed left and right, simply to terrorize the living Jews who mistakenly believes that the Nazis operate logically. He is stupid, alcoholic and a miserable human being. Fiennes plays his part with absolutely no redeeming qualities and the scary part is that you can't figure him out. A bizarre sequence between Schindler and Goeth illustrates this point, where Schindler tries to explain true power. We think that Goeth will take the advice of Schindler, only to learn that Spielberg goes the other way. Quite schocking.Both Schindler and Goeth pay for their actions and you can't really say that either of them is a hero or a villain. Spielberg doesn't want us too root for anyone, he mainly shows us what happened. Of course, many people consider Schindler a hero but Liam Neeson never plays the hero. He simply seems to have lost interest in all what he held dear in the beginning.What is so fascinating about this movie is hard to explain. It doesn't have one glamorous moment and there are many horrifying scenes. Maybe it's this: It's a depiction of triumph of the human spirit (sounds cliché, doesn't it?) but it is nevertheless true.","
            8/10
            "
"braddugg","19 September 2014","A masterpiece that is profoundly humane and indeed tragic yet hopeful.'Whoever saves one life, saves the world entire.'I finally made it, I cannot ever see the whole picture at once for it's brutality that was displayed, but yesterday night I did it gone through the film at length and just took a water break and the 3 hour long saga made me cry even an hour after it was ever. I am emotional and certainly have deep feelings, I cam to restore them again with very film. It made an impact and it re emphasised the value of the life a human, I know what a loss means, I have gone through that, I just can't bear any untimely losses anymore. Here, they are organising a crime of execution of poor souls.I wrote the film is in English, though 40% of it is German and Polish.It's about Oskar Schindler, a Nazi man man who saved more than 1100 Jews from the holocaust of the German Army. 6 million Jews were killed them can you imagine how much it is, 6000000. That is, a whole race was being eliminated and this man stood up against all odds, and saved 1100 of those. Now, this did happen and Oskar Schindler is one of the few heroes who must be revered for what he done to Jew community specifically and to humanity at large. I can say that I am now happy to be reviewing a masterpiece that shows a world of a different kind, a world that I never knew of, but it happened to exist in the world ward 2 under Hitler's regime. A world where they call you names, just to kill you, where people are not afraid to be dead either. This was what Taliban had did to those in Afghanistan.Now cinematically it's flawless, it's 3 hours but no editing is needed, any cut would demean the value of a life of a Jew, it's best the way it is, cinematography, sound, music, set design and art direction are sublime. Now, what' great is you have nearly thirty thousand people working on a film and they themselves make a world that is real in every sense. The actors everyone of them is just so real. We watch history and many epic films but this one is something else. It is by far the greatest documentary made on war. I cannot say anything about the genius of Spielberg, I am no worth even to utter a word of single word of praise. About the film, I can say this much, you might not like to watch it many times, but if you did it once, it's highly unlikely to forget anything about this film. By the way, I loved Itzhak Stern played by Ben Kingsley, he is more a hero here than anyone else. It's not about applauding the team for such a masterpiece, it's about thanking them for what they have done to humanity by depicting history the way it was. They brought us a story that teaches us value of a life, what more can you ask. I am speechless and even a 5/5 rating seems so less, to this masterpiece.Ah, it's aching me even now as I write this in the joy of pain. Salutauions to the heroes who have saved lives and our only little tribute we can give them is by knowing their story, so please watch this film.Those, who have seen this, they may better know where it comes. For those who have not, here is a scene from the ending of the film.","
            7/10
            "
"fredericksmith1952","9 February 2012","This amazing story is, in my humble opinion, the epitome of Spielberg's work. To bring a story like this to the screen is nothing short of magnificent. It would be difficult to single out a particular actor for their contributions, since the film is so cohesive and unified. You are immediately drawn into the action, you are watching the events unfold as if you were there. Liam Neeson's performance as Schindler is dynamic and compelling. At first he appears the opportunist and war profiteer, but his growth through the film lets you feel his compassion. Ben Kingsley's quiet and steady demeanor throughout the film compliments Neeson's. Ralph Fiennes is the quintessential Nazi camp commandant, unhappy to be where he is, ruthless in his orders, and totally without compassion. He is a soulless man who cannot feel love or hate, simply disdain for the Jews, as if they were cattle. There are so many scenes in this film that speak to your soul, but perhaps the most important line in the film occurs near the end. ""If you save one life, in time you save the world."" The violence and cruelty of the film make it unsuitable for those under 14, and between 14 and 17, I would use sound judgment. A definite collectors item, and if they haven't shown this to your teens in high school, they ought to. This is a reminder of the inhumanity man can reach if he has nothing to stop him.","
            10/10
            "
"punctate","3 September 1999","I thought I would watch the movie again before I reviewed it, which is easy since I have it on tape. I have seen this movie a number of times and it still impresses me. Schindler's List is Steven Spielberg's most extraordinary movie. It's the true story of Oskar Schindler a business man who saved over 1,100 Jews during the Holocaust. It won 7 Academy Awards inaddition to a number of other awards including the Director's Guild. The Cinematography for this movie was brilliantly done, it was truly haunting. This film had some of the best performances I have seen. Ralph Fiennes did an excellent acting job when took on the character Amon Goeth. Amon a man who likes his Jewish maid a little too much, he seems to be quite disturbed and also is quite brutal. Liam Neeson acting so also excellent he really played the role. Oskar Schindler is a member of the Nazi party who is a womanizer and a war profiteer. He character changes very much because he knows what the Germans are trying to due the Jews. The scene where the Germans remove the Jews from the Ghetto is disturbing and well directed. The unearthing of the bodies scene is haunting and disturbing. The ending of this movie brings a tear to my eye everytime. An extraordinary film with a compelling story and stunning score. 10/10 for this masterpiece. Number 9 on the AFI's 100 greatest movies.","
            8/10
            "
"edwagreen","26 March 2006","There are no words adequate enough in the English language to describe this fabulous film.John Williams's musical score is just awesome and with Yitzchak Perlman on the fiddle, what could be better? You are just drawn to the theme of this highly emotionally unforgettable masterpiece.Liam Neeson has never been better as Oskar Schindler, whose ""factory"" saved a thousand Jewish lives during the Holocaust.We see Neeson go through the film as a callous businessman to one of great feeling when he sees what is happening to the Jews of Poland.This was the first black and white film to capture the best picture Oscar since 1960's ""The Apartment.""Neeson gets tremendous support from Ben Kingsley as his bookkeeper and an amazingly brilliant performance by Ralph Fiennes as Amon Goeth, the Nazi mad-dog official. Fiennes portrayal is absolutely frightening as he steals each scene he is in in this remarkable film.The ending will tear at your heart as those saved place stones on Jewish graves.A positively memorable Holocaust film with memorable detail depicted. The liquidation of the ghetto scenes are a haunting memory to what happened in Nazi occupied Europe.Who can forget the little girl's colored coat as she too becomes a victim of the Nazi genocide? What effect this scene had!","
            8/10
            "
"jmhammerstein-980-842586","4 November 2016","Schindler's List is a wonderful movie. It's about the holocaust and it focuses on a man named Oskar Schindler who was a NAZI during World War 2 and came to feel compassion for Jews and saved some of them from being killed in the holocaust. It is mainly a movie to show the horrible reality of the holocaust to educate people about it. It is mostly in black and white which is a very unusual and wonderful thing. Color in it includes the red dress of a little girl that is killed and at the end. The dress is seen as red when the girl is walking outside and when she is dead with everything else in those shots in black and white. The movie has a lot of very disturbing scenes. The most disturbing to me was when one of the particularly cruel Nazis tries a number of times to shoot to death a Jew for making hinges slowly and the gun won't shoot. Schindler's List is an amazingly good and very important movie.","
            10/10
            "
"Doylenf","25 April 2001","Words are not enough to describe the overall impact of this powerful film about a profiteer (Liam Neeson as Oskar Schindler) during World War II who uses the Jews as cheap labor in his factory until he decides to save over 1,000 of them from death in the gas chamber. Nor are there enough adjectives to describe the performances--especially Liam Neeson as the enigmatic Schindler, a complex man who ironically becomes a saviour of Jewish souls. Although lengthy, it never once loses tension or interest and the decision to use black and white photography was a wise one, considering that all the war footage in the '40s was seen only in monochrome. Ralph Fiennes gives a masterful performance as the chief Nazi villain and should have won a Best Actor Oscar for his work. The John Williams score has a haunting quality--his main theme is a fascinating example of his uncanny ability to connect with the material he was scoring. As powerful a film as ever emerged about World War II, this film will undoubtedly increase in reputation as the years pass, fully deserving of all the praise it reaps. So real that some of it is difficult to sit through--but no serious minded filmgoer should miss it.","
            10/10
            "
"blackmamba99971","17 March 2017","Steven Spielberg has brought us the most in not the most important film to date. A tale of the holocaust where Jews had been lied to about the relocation programs during the Nazi occupation. Liam Neeson who plays Oscar Schindler. A man on a quest to help Jewish people from certain death while the SS regime uses the lie in order to implement what would be called; ""The Final Solution."" A horrendous policy where Jewish prisoners are transported to concentration camps only to be executed because of their race.It is Oscar himself who spares the lives of some eight hundred Jewish political prisoners as he becomes the go-between for both the German Nazi party, and the Jewish community. Using a factory as a front he employs the same eight hundred people waving his contract of absolute immunity towards the German Reich. Yet not all German officers believe that he is a genuine compatriot to the cause which results in an investigation from both the allies, and the Nazi party.I found this to be the most excellent and highly informative adaptations from one of the best film makers of all time. It injects horror, despair, anguish with the distant light of hope at the end of the rainbow. The vision to this movie held me spellbound watching the horrible acts against the Jewish people as they are processed, stripped of all humanity and finally imprisoned with only the hand of the Grim reaper out waiting for his next soul. It wrenches your heart while witnessing vile acts from a people who were once close neighbours to one another.The real hero of this film is Oscar. Without him eight hundred people would have died in the same concentration camps as their families did who could not attain freedom if for only a few more years during World War II. Ben Kingsley who played Itzhak Stern was brilliant as was Ralph Fiennes who played his sadistic role as Amon Goeth. With these three seasoned actors alone Schindler's List will live on as the most undisputed war film of the century. I highly recommended this film to all ages who must understand that war is the only evil on this earth, and those individuals involved or creates a war must atone for their sinful crimes.","
            9/10
            "
"domino1003","22 January 2004","**********POSSIBLE SPOILERS!!!**********To this day, this film has made an impact on me. It shows how the one man can make a difference.Oskar Schindler(Wonderful performance by Liam Neeson)is not a saint: He is a lousy husband, a womanizer, drinks too much, and has no luck in business. Poland provides the stuff of his dreams. He opens a business and makes money, he has a nice house, nice clothes and money. Unfortunately, it comes at the expense of the Jews of Poland. He uses their labor (They don't get paid for the work they do for him) and their homes(A Jewish couple was forced to leave their home, which Schindler eventually takes).Amon Goeth (A Chilling Ralph Fienes)arrives to create a forced labor camp outside Krakow and proceeds to ""liquidate"" the ghetto. This part of the film is incredibly brutal: men, women and children are shot to death throughout the ghetto as a little girl in red (Equally chilling, since the film is in black & white)wanders through the horror. What Schindler does at this point in time, watching the little girl in red, is to become a hero. He begins to use his wealth and power to save the Jews that are working for him. However, when the labor camp is closed and the Jews are marked for Auschwitz, he comes up with a plan: Buy the workers. With the help of his accountant Stern (Brilliantly played by Ben Kingsley), he creates a list of the workers, a list of people to be saved from the gas chambers of Auschwitz. From start to finish, this film is a history lesson. You see the good the can happen (The change in Oskar), as well as the evil that men do (Goeth's morning ""target practice"" on the labor camp workers is horrifying). Spielberg created a masterpiece in film making, as well as an object history lesson of the Holocaust. Have the Kleenex at hand whenever you watch this film.","
            10/10
            "
"grantss","3 February 2017","The true story of Oskar Schindler, a German businessman who, in World War 2, saved thousands of Jews from execution by the Nazis.Powerful movie. Shows well the extremes of man's inhumanity to other men (the Nazi concentration camps and the systematic extermination of the Jews) and how there is also good in the world, fighting this evil. Quite graphic in showing what the Jews went through. This makes the saving of many of them from this fate even the more emotional.Superb performance by Liam Neeson in the lead role. An equally compelling performance comes from Ralph Fiennes as the sadistic SS concentration camp commander. No cartoon villain, Fiennes inhabits the role and makes him a worthy adversary for Schindler and an evil that must be vanquished.","
            10/10
            "
"gulherme","10 February 2016","Schindler List is a movie about everything, begins with most basic values in the human natures until a complex analysis of war society, and find a journey to the human heart, in good and bad forms. Schindler list is a movie 10 in all questions, history, photography, OST and in send a message.First we need know the movie is about a couple relationship between the Nazi government, German business man and the Jewish people. Schindler is entrepreneur, capitalist and a good negotiator, he has good relationships with military, and military enjoy your source of guns and material to support the war. A well established relation, Schindler keep low cost using prisoner as cheap labor to his factors, a smart but not decent idea.Although his well wealthy business, Schindler decide he can change the world. This is the main point of the movie, and how he star to achieve a bigger goal instead the quarterly balance sheet profits. Schindler decide all system is not correctly, and he understand a change is need.The lesson in this film is the status quo isn't a law, it can be changed by the humans. When oppression is the law, kill is normal, when human are properties have a act to change all it is the right decision. Schindler is what all we need in the moderns day, a break point in the society, a hero doing the obvious, a man whit heart and ambition to change the world.","
            10/10
            "
"roghache","22 March 2006","Stephen Spielberg's amazing Schindler's List is an incredibly moving, graphic depiction of Holocaust horrors, as they relate to one unlikely humanitarian hero. The Czech born German businessman, Oskar Schindler, starts up a factory in Poland, intending to make his fortune by taking advantage of cheap Jewish labor. As he becomes increasingly aware of the concentration camp horrors, his motivations change from profit to helping his fellow man, and he is able to save 1100 Jews from the atrocities and gas chambers of Auschwitz.Liam Neeson is brilliant in the role of the cool and very human Oscar Schindler, an ordinary businessman not lacking in human frailties himself. The only other actor that I specifically recall from the movie is Ben Kingsley (who earlier played Gandhi), always wonderful in any role.Just a trivial detail, but I found very touching the Jewish custom of placing stones on the graves of loved ones. It is used with dramatic effect in this movie. This is a superbly crafted film, the use at times of black and white photography giving a starkly moving, documentary mood. The movie serves as a dramatic tribute to one ordinary and obviously flawed man who, through good will, smarts, and audacity, was able to save so many lives. It is also a troubling personal depiction of the Holocaust, brought to horrific life to many viewers because of Spielberg's efforts. However, it is NOT of course, by any means, an entertaining film. I have not seen it since its original release and find it too disturbing to deliberately set forth to watch a second time.Although some reviewers have criticized the insensitivity and false portrait, I'd also recommend the Italian film, Life is Beautiful, for a different and unusual view of concentration camps, a story filled with love, humor, and optimism. Also, although I believe there was in years past a TV movie of some sort (starring Richard Chamberlain?), I'd like to see a major film done on another Holocaust hero, Raoul Wallenberg, a Swedish diplomat who saved countless Hungarian Jews. I put Wallenberg in a similar heroic category along with Oskar Schindler.Schindler's List is a must see movie, both disturbing history and extraordinary heroism brought dramatically to life on the screen.","
            10/10
            "
"faincut","6 May 2005","Steven Spielberg made a lot of money out of his successful film, and yes, he also finally received an Oscar (Although I think some of his earlier work should receive one too). There are many interesting stories about the holocaust and WWII, and I wonder what attracted Spielberg to Schindler's story so much. Well, if you saw the film you can see that what Spielberg and Schindler have in common is money and ambition. Spielberg in my point of view is a great producer/business man. He knows how to make money (even for the Holocaust). I believe that is why Spielberg's so attracted to Schindler's character. Don't get me wrong, Spielberg has also values as well, and it is said that most of what the film has earned Spielberg donated to the Holocaust foundation. Spielberg is a franchise but I get the feeling that he cares. So in parallel to Schindler's character that evolves through the film, Spielberg uses the money he earns to make some good.Schindler is presented as a business man, who is interested in making money - actually a war profiteer. But something changes in his plan, Schindler learns slowly that the Nazi ideology is stupid and evil, and he goes on a process through the film of purging himself out of this ideology. He starts to care for ""his Jewish workers"", and by the end of the film he even cries, not for the loss of money, but for the life he could have saved.There are many scenes in this film, created in detail, through the help of survivor's testimonies. Some of them are extremely violent or contain nudity. Those scenes, which are shot brilliantly, are required for realism and I really like them, as I believe that such appalling violence is reserved only in film and not in our life.I find Schindler's List as a visual experience one should not miss, as it helps you grasp the horror and violence of the Nazis. Since Hollywood controls the world market of cinema, this movie is a breakthrough, bringing the story of the holocaust to the whole world.","
            10/10
            "
"Andreapworth","22 February 2013","I feel really goofy trying to write anything about this film. It's all been said on this site and most of it is true.The first thing to underline is that Ralph F. should have won best supporting actor in a supporting role. I was so stunned that he did not. He is so good that for months I didn't know he wasn't German. And his character is truly vile. Read up on the real Amon Goeth and you will see what an evil man he portrayed. He probably didn't care, but good golly.Secondly, having dated an observant Jew for a long time, I can attest to the Talmud quotation. My boyfriend believed and lived that precept.No, this film is not earth-shaking, but once you see it, please remember that some of the people who made the film with Spielberg were, themselves, survivors. If you remember that Oscar ceremony, you might remember that one man got up to accept the award and gave the numbers that he had tattooed on his arm. It really happened!","
            10/10
            "
"Hairy_Lime","22 January 2004","This movies is one of the most emotionally shattering and ultimately uplifting movies ever made. Ther story of one man who begins the movie eager to make a profit from the slave labor of the Jews, and ends it by sacrificing everything to save them. Neeson's central performance is solid, if unspectacular - he is overshadowed by Fiennes, who shows a frightening ability to capture unspectacular and always human face of evil - but his somewhat stolid performance may simply reflect a trait that allowed Schindler to dupe the Nazis. Kingsley, in the other central role, tends to slide into the background.The decision to shoot in black and white - as a confession, I love the look and texture of black and white - was perfect. Janusz Kaminski's black and white cinematography is a brilliant example of why B&W is superior to color in any film with an intimate feel or that deals with moral ambiguity. The trouble I have with the movie was - SPOILER - the two scenes at the end; one with Schindler breaking down when the Jews that he worked to save go free, and he weeps over the lives he could have saved with his car, or his ring, or his suit, and the pebble scene at the end. It felt like a return to the mawkish sentimentality of earlier Spielberg movies: a blatant attempt at jerking tears from me, which I resent all the more because it worked, I suppose.If Spielberg could have resisted the emotional hammer on this ine, it would have been a true classic.","
            9/10
            "
"Soledad-2","25 January 2000","After watching this movie I feel deeply compelled to recommend it to everyone.  It's simply perfect and nothing else.  I feel extremely grateful to Steven Spielberg for creating such a wonderful movie, a true masterpiece. Schindler's List deserves to be on top of all the 1999 movies.  It's a tribute to the victims of the Holocaust and it's also a tribute to the generosity of the human heart.  Don't wait any longer.  Rent it now.","
            8/10
            "
"Mario64","16 April 1999","Schindler's List is without a doubt the greatest movie ever made in the 90's and for me is among the top 5 greatest movies ever. I believed every second of this masterpiece. Great performances by Liam Neason, Ben Kingsly and Ralph Fiennes work, but the truly great things about this movie are the effective Jewish performances and and the incredible art-direction this movie has. Schindler's list is not a film for young kids, but everybody over the age of 14 should see this great movie.","
            10/10
            "
"krumski","15 June 2003","SPOILERS WITHIN. Don't read unless you've seen the movie.At this point, almost a decade after its release, Schindler's List is what it is: it has become a cultural touchstone, and its reputation rightfully precedes it. It certainly has an aura and a cachet that goes beyond any single endeavor to praise or criticize it; therefore, I plan to do neither, but merely to share some of the thoughts I had while watching it. Some will be positive, others more negative - but none of it is meant to (or will be able to) diminish what Spielberg has achieved with this movie.First off, I must say that all the scenes with Schindler himself I found riveting: Liam Neeson - not an actor I usually warm up to very well - was absolutely mesmerizing: he gave the character an authority and a charisma that was totally captivating, while still preserving the basic enigmatic nature of the man. (He reminded me again and again of a young Richard Burton when he was at the top of his game.) The tug-of-war of conscience in the scenes between him and Stern (Ben Kingsley, underplaying nicely) were, though a bit schematic and obvious, nonetheless powerful - no doubt because of the enormity of the topic at hand. Holocaust movies, of course, can very easily get a free pass because of that very enormity, and Schindler's List is no exception: scenes that might otherwise have seemed simplistic or overplayed are imbued with power because of the context in which they occur.One scene that stuck out for me, though - and not necessarily in a good way - was the liquidation of the Krakow ghetto. It is of course a tour-de-force of filmmaking and technical prowess (a foreshadowing, say, of the Normandy Beach sequence in Saving Private Ryan), but its reason for being I found suspect. Ostensibly - on the level of the story, anyway - it was there to bring Schindler face to face with the horror and waste of the Nazi policy toward the Jews, and so to suggest a reason why he converted from shameless profiteer and exploiter to Jewish savior.Except, as such a scene, it doesn't quite wash. Schindler indeed is displayed as witnessing the liquidation, but from his vantage point - a hill overlooking the ghetto - he would in no way have been able to see the scene in the detail, and in all the different locations, that the movie makes us privy to. No, this scene is designed not to be played before Schindler, but to be played before us, the moviegoers.So why does that bother me? Well, it seems to me a break in form. A movie that had been, up until that time, focusing narrowly on one man, suddenly opens up to wanting to display the panoply of characters and lives that were directly affected by the Holocaust. Problem is, by adopting such a large-scale approach, no one individual (or family) is able to claim our full attention, and so Spielberg becomes guilty in his own way of `ghetto'-izing the Jews - that is, grouping them together facelessly as victims, rather than showcasing any of their dignity or humanity as individuals.My bias, I suppose, in films dealing with the Holocaust, is that the enormity of it is just lost on most of us. It's impossible - unless we lived and survived through it - to do justice to both its scale and its horror. Therefore, a film-maker shouldn't try. Not that Holocaust-themed films shouldn't be made; it's just that, to be honest and effective (not necessarily the same thing - particularly when the artist is Spielberg) they should focus themselves on a small *microcosm* of it - a family, a person, a survivor - and attempt to *SUGGEST* the full horrors, through the particulars of that person's story. Actually trying to show those horrors outright (to put us, as it were, `inside' the Holocaust) is frankly impossible, and I think Spielberg's ambitions to do so, through this liquidation scene and other similar ones in the movie - are, though perhaps high-minded, ultimately wrong-headed.But, as I say, when he's focused narrowly on Schindler himself, the film works wonderfully - and is far more able, in my opinion, to get across the horror and waste of the Holocaust than when it's concentrating on its big (but impersonal) `herd up the Jews' scenes. The making up of the list itself is extremely powerful in this regard: `More names! More names!' Schindler demands, and his mania in doing so tells us all we need to know about the absolute desperation of the times (particularly as it comes from a formerly amoral man only interested in himself).And as such, I must take exception to all those (and there are many) who find the last scene - Schindler's breakdown - to be completely maudlin and ill-advised, a detriment to an otherwise marvelous motion picture. To me, it was the best scene in the movie. For, in the character's hysterical insistence that he `could have done more' - coming on the heels of all the people we saw that he *DID* save - it serves to remind the audience - in absolutely unambiguous terms - that what Oskar Schindler did, though momentous, wasn't'even a drop in the bucket compared to the number of lives taken and/or disrupted by the Holocaust. That this man - driven to bankruptcy and ruin by his (eventual) unceasing efforts to save the Jews - could claim that he `didn't do enough,' only shows how much there was to do, and how much of it was left undone. That, to me, is the kind of moment that brings home the enormity of the Holocaust - not the use of hundreds of extras to be herded onto trains and into showers. We can tell ourselves (and be right) that those scenes are fake (staged for the movie). The point made through Schindler's breakdown at the end is the deepest kind of truth - the kind that never should be forgotten or cast aside.","
            9/10
            "
