"Usernames","Reviewer_Date","Reviewer_Content","Rating"
"akdjreview","25 December 2021","After hearing so many great things about pulp fiction I was intrigued. A story consisting of a bunch of smaller stories that interweave is an interesting concept. And Quentin Tarantino absolutely doesn't fail to make it great.The story is driven by multiple but few characters characters that all serve their own purpose. Pulp fiction is filled with incredible action scenes while also keeping a realistic feel with personal conversations, regret, and emotions.With great performances by every single actor involved especially Samuel L Jackson and John Travolta who both do amazing jobs in keeping the movie realistic while also showing a lot of emotions.The movie is also incredibly filmed. With amazing angles and shooting scenes that make Pulp fiction a beautiful film with beautiful scenery, it's truly one of the best films from the 90s.I highly recommend you watch Pulp Fiction, it's a beautiful film with amazing acting and actors that all perform incredibly.","
            9/10
            "
"harveybdickens","4 December 2015","Quentin Tarantino's movies are there own genre. 25 years ago however, he was a nobody. Then he directed THIS movie, and this is what put him on the map, as one of the directors to look out for.Pulp Fiction is about a number of different characters, whose stories all intertwine together during the course of this movie. You've got the two hit men Jules Winnfield, and Vincent Vega. You've got Butch Coolidge, a boxer, whose losing his game, so to speak. Pumpkin and Honey Bunny, two robbers, who appear at the start, and the end of the movie, although they technically only appear in one stage of the movie.That's one of the interesting things about this movie. It is not told in chronological order. One might think this would confuse the story, but it actually makes it more interesting.This adds to an already interesting story, but the driving force behind the movie is the dialogue. A lot of dialogue based movies can be boring, and this one is boring very occasionally. This certainly is one of the more interesting dialogue based, that keeps people interested for its 2.5 hour length. For this reason it is possibly one of the most quotable movies of all time.Considering that, and how well it is made, it is obvious, due to the content, that this movie isn't for everybody. Some people really won't like it. However anyone who likes great dialogue, will probably like it, cinema nerds (like myself) will probably like it, I certainly enjoyed most of it, and so I give it 8/10","
            1/10
            "
"s0apt0ken","7 June 2022","Pulp Fiction doesn't have a plot. Or, it doesn't have a linear and evolving plot. Instead, it is just a collection of relatively unrelated stories that include some of the same characters. However, what makes this crime movie special is these stories aren't about the dangerous life and business of a gangster, but instead about just the day to day life of people who happen to be employed by the mob. Now, at first this may seem boring and pointless, but after a closer look, you'll realize that there is one thing about these stories that stands out. The dialogue. Every conversation is unrealistically realistic. People will go on long debates and monologues about everything from french burgers, the metric system, foot massages, tasty burgers, refreshing beverages, why some guy got thrown out of a window because of a foot massage, divine intervention, good coffee, comfortable silences, and just walking the Earth. Every conversation seems like an exaggeration of a conversation you might have. This is only made better by the intermittent action and violence that occurs, which only adds to the complete absurdity that makes this movie so great.Pulp Fiction is one of funniest, most interesting, and most enjoyable movies I have ever seen. 100/100. An absolutely necessary watch.","
            1/10
            "
"corythejoker","27 March 2021","My opinion this is my all time favorite movie. Tarantino is also my all time favorite director. 1994 was a year with many masterpieces probably my favorite year for film. Pulp fiction is riveting well acted and in my opinion nothing against Forrest Gump or Shawshank Redemption which were also fantastic that were nominated for best picture in 1994. This is my citizen Kane over citizen Kane. This story about 2 hitmen there boss his wife and a boxer on what happens in 2 days is a tour de force to be seen and is the greatest 90s film and the greatest film of all time in my opinion.","
            10/10
            "
"rebeljenn","17 March 2006","'Pulp Fiction' scores extra stars for setting up an original way of story-telling. The story is told from end to beginning (well, sort of), and it follows a few characters who get caught up in some misunderstanding or mess involving crime or criminal. Thoroughly engaging but often warped and funny, this film is a pleasure to watch. In the final scenes, the viewer learns how the different stories of the characters are connected, bringing an even closer meaning to the film. 'Pulp Fiction' is very creative in its story-telling method. That is what makes this a good film, and without it, this film would be dull and like any other film.","
            10/10
            "
"leopold-3","18 January 1999","I think one of the problems many people have with this movie is that it defined and set into motion an extremely irritating trend in contemporary film. The god-awful clones of Tarantino pouring out of indie and mainstream studios alike should not, however, detract from the brilliance and subtlety of this movie. It works simply because those moments of brilliance (I have to admit I know the whole ""Jules redemption-speech"" by heart) that its imitators lack come in the midst of the camp and gore they all do so well. Tarantino alone uses an adolescent obsession with shallowness and morbidity to high satirical effect--like all great films (or even novels), this movie sets itself into a two-dimensional genre (absurd, pop-culture, comic-book situations) and then undermines its own genre by exposing the heart and soul underneath. There are too many points in the movie in which this happens to mention, but a few come to mind: the blown kiss from Vincent to Mia at the end of the first (or maybe second) story; the death of Vincent; the obvious emotional dedication of Butch to his wife at the end of his own story; Vincent's unwillingness to believe in his own supernatural salvation without realizing he's doomed; and, of course, the climactic speech. With the exception of Jules's final words, many of these moments seem at first to be horrifying or funny--but this is only because they fit so well into the flow of the script. A second glance shows them to be moments so poignant that the only reason they work is because they are so unique to the characters and their situations. The changes in each (or the lack of change) come, in a sense, as they individually choose to either drive for them or fall behind. Most die-hard fans of the movie, I'm sure, have heard the story of the briefcase and the band-aids on the back of Wallace's neck (the entire movie being a quest to bring back his stolen soul), and although Tarantino has denied it, he can't deny that the movie is full of such heroic themes: escape by trial, the reclamation of past, love as both physical salvation and personal security, a will to believe in something beyond one's own selfish world. I won't say that if you don't like this movie that you're mistaken or ignorant, but I think that Tarantino puts his audience into settings much like his characters are in: cheap, full of profanity and nastiness, fleeting. The best of them break through; I think he asks that anyone watching do the same.","
            10/10
            "
"McFrogg","5 May 2017","For some strange reason, Pulp Fiction is regarded as a masterpiece, and its director a genius. According to some ancient legends, the movie is supposedly so awesome that most of its fans lose the ability to tell us exactly why it is so darn good.One of my friends used to talk about how great Pulp Fiction was after he saw it with his stoner dad. I had of course heard positive stuff about it before, and decided to be polite and watch it when he showed up at my apartment with the DVD. We turned it off after maybe seven hours or so. Some people will say: ""but you didn't watch the last 20 minutes!!! It's the ending that is good!"". I'm sorry, but I don't have to go outside and eat dog crap to know it's bad for me.I really can't understand what's so great about it. When people talk about this piece of crap, they usually bring up the ""distoibing"" gimp scene, the fat Travolta dance or the part where the hit men accidentally blow the black guy's head off. Clap...clap...? My friend didn't even say why he liked it. He just had a blank look on his face and repeated: ""bring out the gimp, bring out the gimp"" over and over again. Okay, so the last part didn't really happen, but I bet he only liked it because his father told him it was good. But why did his father like it? Drugs? I think many people brainwash themselves into liking Tarantino movies. ""It's Tarantino, therefore it's good! It's Tarantino, therefore it's good!"" Had Tarantino made Pulp Fiction, Kill Bill or Inglorious Bastards under a pseudonym, people would just laugh and say ""what kind of Uwe Boll garbage is this?"".","
            10/10
            "
"JJohns","27 February 2003","I initially saw this movie because there was alot of talk and press at the time the movie came out. It brought back Travolta's career. Look at the load of movies he pulled out in the 90's after this. And it put Samuel on the map for good. It also acknowledged other underrated great actors.This isn't my favorite movie and I would never have to see it again. It was very disturbing to watch but very real. This movie also went against Hollywood's usual conduct of restraint. This movie had no restraints.I can't even give a summation of the story, but I applaud Q. Taratino for his artistic merit. He is very innovative and different. This movie was based on content, originality and style. I personally thought his best work was True Romance, From Dusk till Dawn, and Resorvoir Dogs. The key is in the script writing. He focuses on real characters with real dialogue. Not the cheesy kind and isn't afraid to touch racial/social differences that may be offensive. I truly think he is one of a kind and Pulp Fiction proved that.","
            9/10
            "
"cojosh","9 September 2006","Wow, a lot of people have been fooled into believing that this was a great film. I've never seen anything like it, and I hope I never will again. This is one slop of a film, and I'm disgusted to know that it has so many high reviews. It was a confusing ball of goo that amounted to nothing. I didn't care for the characters and never will. What a hopeless bunch of freaks. I don't jump on the ""freak bandwagon"" unless they're natural ones, not arrogant embodiments of deranged entertainment. The glorification of smut is worse than the smut, and that is exactly what this movie is. The sad thing is, I don't believe that some of these actors were acting at all. They were just being themselves. Travolta and Jackson in wigs??? That was scary! The only interesting thing about the movie was the sequence of events. I like the way that it started at one point and ended in the same, but dislike everything in between. The problem with this film is that it tricks the audience into giving it great reviews. It uses the ""peer pressure"" method. You know, ""this movie is for intelligent and cool people"" CRAP!! Well, I'll gladly stand among those who know that this was nothing more than a ""shock flick"". It was produced to see if the letter could be pushed a little further. Unfortunately, it drags what little respect that Hollywood has with it. I'm afraid that this is one of the major stepping stones to a pathetic industry that only produces films for vulgar lust.There's my two pennies, don't spend them all in one place!","
            2/10
            "
"iron t","20 May 1999","After 4 years, I still consider this the worst movie I have ever seen.  I have yet to watch any thing else with QT's name attached to it. Everything about this film is annoying, (the presence of the ubiquitous Sam Jackson and Steve Buscemi, the weak attempts at shock value, the cameo by the director) but the one element that makes this number one on my all time worst list is the obnoxious dialogue that tries to be hip and funny.  THREE'S COMPANY reruns have better dialogue (and I hate that show). It's such a shame though, because QT and I do have a lot of the same obscure tastes in movies. My advice is to try a project that tries not to be shocking, funny or hip, because PULP FICTION fails in all three departments miserably.","
            1/10
            "
"eastcoastguyz","15 May 2005","It seems that Quentin Tarantino must have written this movie, by writing down some gross scenes he wants to play out and then almost as a jump-cut tries to string those scenes together. It doesn't work, what does work are the big stars in the movie to bring people to watch it. They think, a collection of stars, so it must be a great movie. Sometimes it is, but this one isn't.The dance scene was nothing special. People continue to believe that John Travolta is actually a dancer because of the movie Saturday Night Fever. He ""played"" a dance, which isn't the same as being a dancer. He looked overweight and stiff in the dance scene of this movie, although this scene was promoted heavy when the movie first name out. Quentin Tarantino must have thought, that since Travolta played a dancer in another movie, we should have him dance. While Christopher Walken who in addition to being a fine actor is also a real dancer, doesn't dance in this film, which is a shame. While Travolta was great in Get Shorty, this script isn't a mature work. The story development is very poor, and has very long dragged scenes that add nothing to the story. It tries to conceal this fact by showing gross scenes which you get bored with seeing at the first sign of blood. The bad guys aren't just bad, they are stupid. If crime is your business, and you intend to kill someone, just kill them, no sense in lecturing them. It isn't like they are going to improve from this lecture. Maybe Quentin Tarantino wrote this script and then realized it didn't have enough gross stuff, so he put more of it in. The shock value doesn't last long. There are many characters in the story which could have developed into a wonderful story, showing the interplay and relationships between them all, which it could have easily done consider this bore is 2 and a half hours long, but they decided to go for the undergrad film school approach to long scenes which make you wish for a TV ad to break it up. Last and certainly not the least offensive of this movie, is how horrible music was used incorrectly. Nothing but songs tossed in which have nothing to do with anything. This shows he isn't a mature filmmaker who knows what the power of music can do for films. Quentin Tarantino needs to watch more Hitchcock films for starters. Tarantino needs to study characters since all those in this film were pretty much one dimensional. The people who claim this is a master piece don't know what a real master piece is. They have not studied films, they have not lived, and most of all, they don't really think for themselves. The marketing of this film tells them it is hip, so they look at it to be hip.","
            1/10
            "
"theoledoux","1 November 2020","Every time I watch this movie, I get reminded why they call Quentin Tarantino a master of dialogue. It is a shockingly smart and original movie all the way through. Every actor does a tremendous job at delivering quotable yet realistic lines. It is very tough to decide which scene is the best. The burger scene? The ending scene? The overdose? The escape from the rapists? I guess I will never know which one I prefer, and that, is what makes this film truly iconic.","
            10/10
            "
"OblanskHiggs","4 February 2020","The title says it all! This film is Tarantino's Masterpiece! The cast is one the best I've ever seen, the plot is so complicated that you have to think during the film to understand it! This film is so memorable and you can you watch it as many times as you want and you will love it every time the same as the last time! Please go and watch this film! It worths it!","
            10/10
            "
"ryanaustinf","29 June 2009","HOLY CRAP! In my whole life I have never seen a film this good. Two hours and thirty minutes just flew by and I didn't even notice it's been an hour when the first part was over. This film left me in awe and I feel like watching it again and again and again. People say this is overrated; well it sort of deserves it! So this is all opinion and the only fact is an event in the movie. -------------------SPOILER LINE---------------- So our main characters are Vincent Vega (John Travolta) and Jules Winnfield (Samuel L. Jackson). These characters are two of the best in the whole history of film and they deserved the Oscars they got. Our villain is umm... Since there's no exact villain, this film gets the bonus. Our supporting characters are Butch (BRUCE WILLIS!), Mia Wallace (Uma Thurman), Honey Bunny (Amanda Plummer), Pumpkin(Tim Roth), and Marcellus Wallace(Ving Rhames). All these characters play into the film perfectly. The genre of the film is crime, black comedy, and thriller. Well there was crime, at parts I was laughing my ass off, and some parts, my heart was beating so fast. There were no boring moments in this film. The story is told out of order. We start in a Diner and end in a Diner. So I'll summarize the story in its real order. Vincent and Jules get a case containing ....... and then they accidentally kill someone in their car so they have to clean it out. Jules thinks about retiring while the diner they're eating at is held up. Jules stops the robbery and go to a bar where Vincent gets his assignment from Marcellus Wallace. He takes Mia Wallace out. She gets overdosed in drugs. And the rest is spoiling the story. So, I give Pulp Fiction, one of THE GREATEST FILMS OF ALL TIME, 95% AWESOME! The highest rating so far!","
            10/10
            "
"zuma777","7 March 2013","Sorry for the image, but if you take a bowl of crap, rearrange it, put some sugar and a little cherry on top, what to you get? ... a bowl of crap.This is the most overrated film of all time. I'm even feeling strange to call it a film. It has no story, no feelings, no plot, no music - just 4 different scenes of disgusting, violent, abusive, offending and racist content put together in a mixed sequence.How this crap scores a 9 on IMDb is beyond me. Sometimes when people see a 9 they automatically deceive themselves into believing this is a masterpiece and that maybe if they didn't like it, something is wrong with their opinion or taste. Nothing's wrong. It's a bad movie from beginning to end. The problem is that sometimes Hollywood movies are over-hyped for business reasons like what happened in Titanic and Avatar which by the way were ""OK"" movies but didn't deserve the huge credit they received.I gave this a 1 because Samuel L. Jackson was the only thing interesting in this disaster. I'm not going to tell those of you that haven't seen it not to, you have to go through the experience on your own and make your fare judgment. Don't listen to anyone's opinion - especially the ones that think if you love this one, then you're COOL!","
            5/10
            "
"Mighty_sheman","7 June 2005","Simply put Pulp Fiction is the silliest film I have every seen, it puts  Battlefield Earth and The Long Kiss Goodnight (spookily starring the  two leads from this film) firmly in the shadows, they look like rare  vintage wines next to this cheap plonk. The fact it is so highly  revered by so many, and even considered profound, makes me fear for the  very existence of modern society.  There are some fundamental reasons I dislike this film with a passion,  the first being the pacing and substance, the film really mirrors it's  director to perfection, yapping and a mumblin and a stumblin from start  to finish, enthusiastically about....Nothing! If Qentin was not such an  untalented, cretinous buffoon I would call him the new David Lynch. The  only substance in PF is of the white powdery verity, the film is just a  collection of sick images splashed on screen willy nilly strung loosely  together by some sharp but pointless dialogue. The film was too crude,  made purely for shock value. When violence, male rape, drug abuse,  accidental shootings and other such fun filled things are packaged as  cool and even as comedy in the hands of an immature director you get a  highly irresponsible film, and to sell it as some sort of 'smart art'  piece is doubly irresponsible.  Then there is the complete lack of character development and depth.  There are no characters, only 2 dimensional machines created solely to  perform acts of severe violence and drop in a few wise cracks, they  perform actions in one scene that seem to have no effect or relation to  what happens in their next scene. Not one of them is even slightly  likable or in possession of any redeemable characteristics apart from  perhaps Butch (Willis), did I mention he is a violent thug, murderer  and a thief? Then there is Mia who seems to have little purpose in the  film other than an excuse to include the very uncomfortable scene where  an over weight Travolta boogies on the dance floor. Yes she is in the  'famous' needle scene as well, but what else? The section featuring  Vince and Mia was just dropped and barely mentioned again like Mia  herself, so what was the point? A question I asked of the film  throughout. I quickly realised that nobody in the film was there to be  developed, any one of them could have been dropped (apart from Butch)  or their actions performed by a completely new character without making  a spot of difference to the film, their actions were not to be the  subject of scrutiny. That would be asking too much of the Tarantino who  is clearly only interested in attempting to make stuff look cool. He is  the most unoriginal man on the planet only capable of tacky 'homage'  (ie, he is a thief) action films. Don't believe me? Watch Kill Bill  where he even pays homage to his own film, this one! I do give credit  to him in one respect. He realised that if he re-jigged the order of  plot events he could not only look artistically swish but he could  disguise the fact that the story is not worth the toilet paper it was  written on, impressing upon many the fallacy that the hack job  narrative structure enhanced the story.  The direction is experimental but quite frankly tacky and laughable at  times. One scene featuring a near comatose Butch in particular comes to  mind, the camera is stuck dead still on him while Marsellus (Rhames)  uses the m-f word 100 times in about 5 minutes, totally amateurish. The  only memorable performance is from Jackson, who could make the  ingredients list of a packet of cookies sound fun, he is offset by a  flat performance from Travolta. That brings me to the 'witty' dialogue  which, apart from the violence, is the crux of the piece. It is  unfortunate then, that this dialogue basically consists of idiots  talking a load of nonsense about such deep things as cheeseburgers,  milkshake, foot massages, cleaning up skull and brain chunks and some  coffee that is described as gourmet s**t. Some dialogue was witty but  mostly it was just utterly pointless, the characters deliver it with  such perceived style and coolness despite the fact they were talking  about, frankly, a lot of BS. Add this to the fact there is (barring  brief moments in Butch's story) no plot, no emotion and especially no  substance and you have one worthless film. ""Ah you don't get it"" they  all scream, don't make me laugh, the circular narrative and the  ham-fisted attempt at redemption at the end does not equal substance.  The ending was hilariously cheap, obviously a desperate attempt to  justify a pointless 2 hour string of images in one strike. Is it meant  to be profound? Well after sitting through the whole film which  consisted of characters that were never developed adequately, where no  actions or events were properly tackled, challenged or explored with  any great thought or depth during which I was never required to care  even once, I was presented with one of the most cheesy, pointless  monologues in film history. Oh and a parody of QT's fans - the  briefcase is opened and they stare at the shiny thing and go ""ooooh, it  beautiful"". It is all a hollow gesture when you consider the character  that delivers the speech and his actions directly following it,  combined with the entire sequence of stupid events that precede it.  Many movies these days suffer similar problems at their conclusion  because of obvious limitations in plot structure and development, some  have endings that invalidate the rest of the film, others have endings  that are invalidated by the rest of the film, with Pulp Fiction QT has  somehow achieved both simultaneously. You'll figure out what I mean. As  a rule I don't usually let a film's director put me off the film itself  but, after Kill Bill and Pulp Fiction, Tarantino films are now the  exception.","
            10/10
            "
"jennyroussou","15 July 2020","Pulp fiction is one of the most revolutionary films in the industry. It is funny, chaotic and entertaining. The film itself never tried to play it cool. And that is what makes it so captivating; its unwillingness to look cool and deep(like every Tarantino film) charms every viewer. Pulp fiction compaired to every other film of the industry probably looks like that one girl in the club that you will never see again but you will likely keep fantasizing of forever;She is totally indifferent and bored, effortlessly cool and gives the best laughs. Wait... Mia Wallace, is that you???","
            10/10
            "
"stallone-9","29 February 2008","This is a pure masterpiece folks.Actually a unique movie with its own style and feel unlike anything before it.You have to see it for yourself and find out what the film is all about because everybody has different interpretation of it.The essence of the 50s,60s and 70s captured and combined in one big hell of a movie.Highest admirations to all the actors who were involved in this movie.John Travolta is my number one character in the film fallowed closely by Sam Jackson,Bruce Willis and the hotter than ever Uma Thurman.The dialog is great and you feel like you're in the movie yourself connected with these people.Guns,blood,torture,rapes(and you'll never guess who got raped)and a briefcase full of whatever your imagination is.What Pulp Fiction right away-one of the definitive movies of the 90s and one of the best of all times.","
            9/10
            "
"TxMike","15 November 2000","Read the external reviews, like Ebert's or Barardinellis', if you want to know more about ""content"" of Pulp Fiction. Following is my personal take on the film.Many have praised this film for ""interweaving 3 different stories."" Ever watch the TV series ""Northern Exposure?"" Every episode consists of 3 different, interwoven stories, and done much better than Tarentino does here. What this film does well is poke fun at the gangster movies, and does it with very witty writing. I especially liked the way these sordid characters got into various ""philosophical discussions"", like why in France a quarter-pounder cannot be called that, because of the metric system. Or why Jackson's character would not eat pork, because it is a dirty animal.To really enjoy this film, you have to numb yourself to all the filthy language and the gratuitous violence. However, it is neither an innovative film nor one with lasting meaning. That is why I rate it 5 of 10, and only that high because of the clever screenplay and direction.That reflects my own preference in movies. I give my highest ratings to such films as ""Longitude"", ""Nixon"", ""Apollo Thirteen"", ""Amistad"" - films based on great true stories. Or just entertaining but inoffensive ones like ""Raiders of the Lost Ark"" and ""The Matrix"". Or thought-provoking ones such as ""Shawshank Redemption"", ""American History X"", ""Lone Star"", or ""Good Will Hunting"".I give low ratings to such films as ""The Game"", ""The Usual Suspects"" - films which on the surface seem to dazzle, but in final analysis simply try to fool us into thinking they are something special. I don't think ""Pulp Fiction"" exactly does this, but its fans have given it high praise that I'd bet even its creator would hesitate to do.","
            1/10
            "
"bixobs","13 January 2021","This is my second favourite movie of all time..as y'all know how good Q Tarantino when it comes to filmmaking and as my opinion this is a perfect Tarantino movie🍿So Y'all better watch this 😉","
            9/10
            "
"yusufkaanatanur","11 March 2021","No matter which way you try to look at it, this picture is a masterpiece. The angles are nice, the cinematography is strong, the acting is good, the soundtrack is unmatched but the most important thing this film offers is its storytelling. The story pushes itself in a way that differs it from the other Hollywood movies made at the time. It doesn't really follow a normal ""Guy wants something, gets it"" kind of storyline. Instead it barricades a more Leonesque technique. The kind of storytelling which one would see in old and mostly forgotten pictures like ""The Trio"" or ""Once Upon A Time In The West"" where the story is much more complex than a guy wanting and getting something. This revitalised, superb storytelling, when combined with Tarantino's more down to earth dialogue and imagination, gives us the classic film that is Pulp Fiction.","
            9/10
            "
"wereuat06-1","23 November 2006","Pulp Fiction is one of the greatest crime stories ever told on screen and portrayed by great actor including Travolta and Jackson. This movie had high expectations after Reservoir Dogs. It did not only live up to those expectations but went above and beyond. It is told by one of the greatest directors of our history with a stylish and violent twist that everyone likes in a while. This movie has everything a perfect movie should have, guns, death, betrayal, and love. This movie keep me pumped the whole way down the road. I recommend this movie to anyone who likes a violent and a great story with excellent attitude. It could not have done any better then it was I give this movie a 10 out of 10.","
            10/10
            "
"shattenjager777","4 April 2005","Quentin Tarrantino is in general better known for the amount of violence in his films than any merits they have, and after seeing ""Pulp Fiction,"" I can see why. The film had an extreme amount of violence, yes, but it had few merits. The stories were none too original or exciting and the final attempt to connect them was completely unsuccessful and really brought to the fore what a disconnected, nonsensical mess the entire film is.The characters are flat and dull, the dialogue is made up of about six total words, five of which cannot be used on network television, the stories aren't exciting, and those stories have an attempted connection that doesn't really connect them. Tarrantino seems to have been playing around with time and non-linear narrative, but the film barely, if at all, made any sense. There seems to be no reason for anything that happens and the unusual narrative, rather than drawing the viewer in, is beyond Tarrantino's (the writer) abilities. Further, Tarrantino draws no interesting characters--even with two skilled and charismatic leads in Samuel L. Jackson and John Travolta. The most interesting character is definitely that of Butch the boxer, and even he is little-defined.The performances of all involved were fine, since the characters required so little, highlighted by Bruce Willis (oddly enough) and Samuel L. Jackson and lowlighted by the ever-horrible Patricia Arquette, who can do more to ruin an easy character than any actor I have ever seen this side of Kevin Costner and Patricia Clarkson. The parade of stars seemed to be Tarrantino's attempt to distract from the film, but it wasn't successful, since most of the actors were people who have horrible taste in general (Mr. Travolta, that's your call) and this was like a concatenation of all their wrongdoings.Meanwhile, Tarrantino the director does not distinguish himself in one way or another. It's a fairly standard-looking film that doesn't jump out of the mainstream at all, which was actually rather effective since the violence then seemed much more commonplace, but I don't know that it was Tarrantino's intention. I think if he intended that sort of theme, he would have used a more close up-laden style, so I doubt that he intended to be dull.The film's few redeeming moments were packed near the end, with a hilarious scene of Bruce Willis choosing a weapon with which to kill some tormentors and a look on his face at the end of said scene that is absolutely priceless leading the pack, but a few other good comic moments come near the end and perhaps make up somewhat for the mess that came before them.Overall, I consider ""Pulp Fiction"" a terrible mess of a script with no characterization, bad dialogue, a wildly disconnected story, and no reasons for anything that was directed decently if not well and enacted as well as possible considering its horrendous flaws. The film is most certainly not the masterpiece it is made out to be; it is more the accident it least wants to be. I would suggest it if you don't mind violence and want a good nap, but that's it.","
            1/10
            "
"Skeletors_Hood","23 January 2003","Why this movie is so popular escapes me.  I watched this movie at the recommendation of my friends, who all thought it was hilarious.  I found no humor anywhere, only lame philosophy wrapped up in glorified criminal activities.  I for one am glad that Forrest Gump won the Oscar over this load of bull.  I have never been able to watch anything with John Travolta or Bruce Willis since this came out, and it took me awhile to forgive Samuel Jackson for this movie as well.  Tarantino should never have been allowed to direct again.Skip this crap and rent something else, or you might lose respect for the actors involved.  I sure did.","
            10/10
            "
"Hunca","31 January 1999","Well, I finally saw 'Pulp Fiction'. Hadn't after all this time, but I've heard *so* much ta-doo over it, so I rented it.UGH.I guess I must not be film critic material, because I didn't appreciate the 'art' of this film, or its 'brilliance', or any 'statement' it might have made. It was unpleasant, filled with scumbag people I cared nothing about, doing godawful things to each other with horrendously graphic visuals and appalling dialogue. It jumped around in time, circling back to where it opened, but from another viewpoint, and while that may be some sort of artsy crafting in editing or storytelling, it doesn't save it from the fact that it was just plain revolting.When the characters could get away for a second from m-f-ing all over the place, there *was* some interesting verbal exchange... bright and witty and even vaguely profound, but Kafka it ain't. I have to say, I thought all the performances were incredible, esp Samuel Jackson, but can't Quentin Tarantino stay OUT of any of his own films?! Even playing a 'nicer' guy, he comes off as a borderline psycho. I thought it was *very* interesting, tho, to see Chicago Hope's Eric Stoltz in there as a drug dealer.I worry about people's minds, if this is what they think of as a great movie. EEK! A movie about redemption? Gee... I didn't see any of that. If perhaps a character got out of the violent melee alive, I'd hardly call that 'redemption', if they are hardly anyone worth caring about being redeemed in the first place. An earthquake fault could have opened up and swallowed the lot of 'em, and I would have applauded. People think it's really cool or trendy to give accolades to trash nowadays.Time to get some mouthwash for my eyes, and get the stench out of 'em.","
            9/10
            "
"smoak","18 February 1999","Golly, everyone is falling all over themselves about this one.  Why, please? It's silly violent, nihilistic, pointless.  And every character has the same way of talking -- talking about clever things in that pseudo-way that only Quentin could possibly dream up.  Ooooooh, the talent! Pass.","
            10/10
            "
"rickytrapp","4 March 2010","Pulp Fiction rules. It is one of the pinnacles of cinema. But for all the people who like to spoil the fun by asking the question why, here's why: excellent performances (especially Samuel L. Jackson & John Travolta as a pair of hit men), fun characters and possibly the greatest screenplay of all time. For anyone who hasn't seen Pulp Fiction, watch it. For those who have seen it, watch it again and revisit Butch, Jules, Vincent, Mia, Pumpkin and Honey Bunny. Thank you, Quentin.Relive one of the greatest films of all time 10/10. Rated R for Strong Graphic Violence, Frequent Language, Strong Drug Use and Some Very Disturbing Sexual Content.","
            5/10
            "
"Dogan_","5 June 2021","This movie is a masterpiece for sure, but if you never watch any Tarantino-movie before, don't start with this one. Otherwise you waste it.","
            2/10
            "
"Smells_Like_Cheese","18 August 2004","I'm not sure why, but I really loved this film. There is no reason, I just loved it. My sister told me that if I liked ""Kill Bill"" than I should enjoy ""Pulp Fiction"". I noticed that it was also #16 on the top 250. How could I say no to that? I am not a huge Quentin Tarentino fan, to let everyone know. I know there is a huge die hard fans who can't stand if he is bad rapped. I am not one of those people. But! I do think the man has talent that people reconize almost immidatley. All of his films are on the top 250 if you haven't noticed.
The film isn't for everyone. You have to be in a certain mood to watch it. It is pretty sick, so, it's not for everyone. But I would recommend if you love action flicks.10/10","
            8/10
            "
"BigChris777","7 December 2022","Finally got around to watching this almost 30 years on. And it feels very out of date. Some set scenes are quite good, & there's a bit of humour. But on the whole it just screams self-indulgence. Topped off with Tarantino stepping in front of the camera. Ploddingly slow too often in an attempt to be arty and edgy, it just exposes the poor writing that the shifted timelines can't save. No investment in characters, or plot. Just a collection of scenes and ideas drowning in a lake of stagnant dialogue and overly long, trite scenes with characters and actions that make no sense. Very disappointing.","
            10/10
            "
"ghasemmohammadi","28 March 2021","I love Tarantino movies
This is a very great movie.","
            10/10
            "
"nomita-47552","28 March 2021","One of the best movies ever. It's a perfect example for the use of a MacGuffin. It's not free of violence, but i mean it's a Trentino Movie.","
            10/10
            "
"atlasmb","7 October 2022","Quentin Tarantino is a storyteller. With ""Pulp Fiction"" he demonstrates some of his favorite story features, like portrayal of a violent subculture and a cast of colorful characters. As the film tells us at its start, the pulp fiction genre is characterized by the lurid-a word that can mean merely colorful or extremely sensational. His films often border on film noir, but unlike most noir, there is a pulpy depth of character development that comes from extended dialogue.Except for a brief detour into a seemingly unrelated sub-story, the film begins with Vincent (John Travolta) and Jules (Samuel L. Jackson), two men on the way to an unknown assignation. As they drive along, they discuss continental differences in language and culture. They philosophize openly and reveal significant aspects of their life views. When the viewer eventually realizes the nature of their outing, there is incongruence between their casual demeanor and the significance of their errand.Tarantino serves up his characters with heaping slices of humanity that undercut the judgments one might make if he was not privy to their internal systems of logic and morality. He reminds us that the old actor's precept is true: all people/characters believe they are justified in their actions.Vincent and Jules are not the central characters throughout the film. The story meanders in a non-linear way and indulges in detours that appear to be unrelated, but Tarantino has his eye on the entire, relevant whole. Though he may indulge in flights of fancy simply for the fun of doing so, he has a cohesive vision. Those flights of fancy are some of the most enjoyable moments in the film, like the restaurant called Jack Rabbit Slim's, where Vincent spends some time with the wife (Uma Thurman) of his boss. It's a restaurant that anyone might want to visit, filled with entertaining design elements and colorful people.As in at least four other films before, Tarantino puts Travolta on a dance floor and capitalizes on his ability to deliver memorable, if not iconic, performances.Tarantino gives us dialogue that is richly quotable. No wonder so many fans enjoy his films.Tarantino is definitely an auteur. His artistic vision is as recognizable as Hitchcock's or Woody Allen's. ""Pulp Fiction"", for reasons I have mentioned, is like a primer on how to engage an audience and take them on a journey. This is a film classic that will, no doubt, inspire other writers and directors.","
            10/10
            "
