"Usernames","Reviewer_Date","Reviewer_Content","Rating"
"fearfulofspiders","26 August 2008","Barely ever hearing of The Lord of the Rings, I went in to see this film in theaters the consecutive Friday it was released, to not only be flabbergasted at its greatness, but wanting more! Since then, I devoted myself to seeing the following two films on the first day of release -- a promise I kept.Peter Jackson's take on Tolkien's fantasy masterpiece not only carries a great deal of the text to full film fruition, but shows the power of film, and proving that nothing is impossible. Jackson's vision is continuous, and never seems to loose grasp of the story that is being told. Using the artistry of John Howe and Alan Lee, The Fellowship of the Ring gleams with a beautiful and dark atmosphere, a length of detail that makes it seem like everyone and everything has its own history, and full of wondrous images one could never imagine.The acting is superb. With a complex script, each actor has transformed these characters into 3-D people with deep back-story, and people that we feel compassion for. This is one extraordinary ensemble cast. Each actor IS that character, making it seem impossible to imagine anyone else fill that person's shoe in their stead. Viggo Mortensen IS Aragorn. Sir Ian McKellen IS Gandalf the Grey. Elijah Wood IS Frodo Baggins. One could weep with our heroes should one fall, or feel inspired when they achieve victory. A fantasy with this much emotion just seems surreal, but it's completely believable.Never losing pace, the writing and direction is flawless, making for one enthralling introduction into Middle-earth. The voice over prologue fills even the most uneducated audience member with all the necessary knowledge they need to know in order to understand our heroes' and villains' motives. Some things of course have been omitted for pacing reasons. While not present in the theatrical cut, we do see the passing of the Grey Elves, and get a brief tale of Beren and Luthien. The barrow-wights and their story is no where to be seen (as interesting as it is in the book, there really is no place for it in this film) and Tom Bombadil is absent as well, but thankfully to the ingeniousness of the writers, in the Extended Edition of The Two Towers a little homage is paid to the character. Omissions and changes are always part of adapting a book to film, and the ones made by Peter Jackson, Phillipa Boyens and Fran Walsh are justifiable in every way.The action scenes are spaced out thoroughly enough for breathing room, plot advancement, and ever-continuing character development. Each action scene is its own, be it the flight to the Fjords of Bruinen, the Mines of Moria, or the showdown at Amon Hen near the end of the film. All are greatly choreographed, each stunt member and actor is full of energy and ambition as they wield deadly weapons at each others' heads and limbs. It really is a sight to behold.The special effects are mesmerizing. The use of CGI, miniatures/bigatures, and even clever camera angles blend to make one ideal image after the other. The soaring images of Barad-dur or Orthanc seem real when in fact, they only stand so many feet high. The Argonath, two figures of enormous height standing before the Anduin River seem like 300 foot creations, when in fact they are about only several feet off the ground. Simply jaw-dropping imagery.Howard Shore's score for The Fellowship of the Ring is a beautiful, epic, and complex piece of work that makes one feel like they have been entranced. Even when some of the text seems omitted from the screen, it can be heard through the powerful instrumentation conducted and created by this composer. The use of leitmotifs to symbolize a country, race, or character is stunning.Overall, The Lord of the Rings - The Fellowship of the Ring is a visionary masterpiece, allowing the world to see what seems like actual history with fantastic elements, equaling the greatness of Hollywood's earlier classics. As the first of three, one who has not seen these films can await the next several hours of their lives to be changed for ever.","
            10/10
            "
"mstomaso","30 November 2007","Peter Jackson set out to make movies which the author of the Lord of the Rings trilogy, J.R.R. Tolkien would have endorsed. All three were resounding successes, though because of the film medium they necessarily varied from Tolkien's story-line. Purists may have issues with Jackson's theatrical license, but as someone who has read Tolkien's books several times and seen the films 4-5 times each, I never felt that Jackson went too far or compromised Tolkien's story, the mythology he developed or the wonderful characters he brought to life. Many have said what Jackson did could not be done. He has not only proved the nay-sayers wrong, but lovingly crafted a set of films which will, for many decades to come, stand out as a great achievement. This is the first of three reviews I am publishing on IMDb for these films. I am labeling them Parts 1, 2, and 3 just in case anybody wants to read them in order. The reviews will be self-contained, but will also be enhanced by a chronological reading. My reviews will focus on the extended edition DVDs, though my comments are also relevant to the theatrical releases.The Fellowship of the Ring introduces the key characters and the broad story arc of the Lord of the Rings trilogy. Wizard Gandalf the Grey travels to a small town for small people (Hobbits)to help celebrate Bilbo Baggins' birthday. The very elderly Baggins doesn't look a day over 45, and soon it becomes apparent why. Since the great adventure of his life, a quest he was sent on by Gandalf himself, he has possessed the most powerful object in all of Middle Earth  The One Ring. This ring is evil incarnate, with an insatiable lust for power, it taints every creature who possesses it and tries to work its way back to its creator  Dark Lord Sauron. Bilbo uses the ring to disappear, as he intends to spend his senescence with his friends the Elves in Rivendell. But activating the ring, he draws the attention of Lord Sauron from thousands of miles away in the land of Mordor. Realizing what has occurred, Gandalf scrambles to determine a course of action and recruits Bilbo's nephew Frodo and his loyal gardener Samwise to bear the ring to the Council of Elrond in Rivendell. Thusly, the seeds of the fellowship are planted in the soil of the Shire.At this point, we are about 1/6th of the way through The Fellowship. Fairly soon thereafter, it becomes clear who will compose the fellowship, and who and what these people are. Though the succeeding films are not entitled ""Fellowship"", they follow the adventures of the surviving central characters. Characterization is done just as Tolkien did it in the original novel  by example not discourse. For example, we are given hints to the identity of Strider (Mortenson) earlier on in the movie than in the novel, but the actual significance of this remains ambiguous until about midway through. Strong characterization is key to the success of the entire trilogy. To summarize, Peter Jackson, his team and cast  NAIL the characterization. The casting and acting is perfect. It is very difficult to resist the temptation to single out Mortenson and McKellen for carrying their difficult roles so well (Strider/Aragorn and Gandalf), but why risk diminishing the contributions of the rest of the cast? Nobody mis-steps, and it is clear from the beginning that the entire cast was thoroughly and completed engaged with the task before them.Tolkien believed that no film would ever do his work justice, and until this trilogy, he was correct.Peter Jackson and his team have managed to do exactly what they set out to. As Jackson himself has said in reference to the film trilogy, they set out to 'make Tolkien's film.' Jackson successfully drew out elements of all three books, expanding and contracting, rearranging, and sometimes adding whole subplots which are hinted at in the books, but not well explained, in order to adopt the grand story to the film medium. Arwen (Liv Tyler), daughter of Elrond and Elven lover of Aragorn, for example, is introduced early in the films and plays a role in the films which is much more equal to her significance than it was in the books.The Howard Shore score is lovely, and its simple themes are used to great effect throughout all three movies. The musical collaborations improvising on Shore's basic themes are great, and, though they feature some prominent performers  are never weighed down by star-power.Jackson made all three movies simultaneously. This technique allowed for perfect continuity, and permitted much greater flexibility in editing and post-production work than would normally be allowed. Knowing that he would need to establish and support his own fellowship to make this production work, he also knew that success would make the production legendary. So, he documented the creation of the films beautifully. Two complete DVDs full of documentary pieces are included in all three Special Edition Packages in the trilogy. Many are likely to be bored by the details in these documentaries, but those interested in the creative process behind the films will be provided with a more comprehensive view than I can remember ever seeing in any similar DVD package. The Fellowship of the Rings is as true a representation of Tolkien's novel as can be imagined. Although some aspects of the stories in the novel were adapted to the screen, the essentials, the characters, and the overall story are not just recognizable, but ENHANCED by the film. What results is a film that is not just entertaining, but an enormous fulfillment of an undying wish of millions of fans around the world.Very highly recommended.","
            10/10
            "
"griffithxjohnson","13 August 2022","Absolutely epic! The scale is truly mind blowing. Every filmmaking aspect is beyond incredible. Especially the score, set design & dialogue. The emotional weight & amazing battles seal it.","
            10/10
            "
"minionlost","11 December 2001","Breathtaking.  Unique.  Captivating.  Enchanting.Within minutes of the start of this first chapter of an undeniably epic trilogy, the audience was left gasping at the intensity of the images on the screen.  And we had nearly three hours to go.The scope of Tolkien's masterpiece may have eluded film-makers for decades, but director Peter Jackson makes good on his promise: he has not only brought us the tale of Frodo and his bold companions, he has brought us Middle Earth.  And believe me, it is BIG.  Sweeping vistas and hang-onto-your-seat camera shots send us zooming through the towering cities and citadels of Tolkien's imagination.But even more impressive than the stunning visuals and sound-effects-like-you've-never-heard-before are the actors who breathe life into the characters.  Ian McKellen's portrayal of Gandalf is nothing short of awe-inspiring, and Elijah Wood's Frodo is one of the most unexpectedly captivating performances I've seen in a long time.  The despair, terror, and determination of the Fellowship is all there, in spades.  I left the theater aching...from tensing every muscle during the fight and flight sequences--the breathless and compelling kind we haven't seen since Spielberg gave us a desperate charge onto the D-Day beaches of Normandy.Those unfamiliar with Tolkien's world may quickly find themselves lost in it, but happily so.  The depth of his creation cannot be grasped in a few hours, and it doesn't need to be; the struggle of good against evil explodes on the screen, and leaves little room for complaint.The movie ended with a stunned audience sitting on the edges of their seats, feeling somewhat bereft.  We were exhausted, but no one wanted to wait a year for more.Jackson's ambitious first chapter is truly unlike anything you've seen this year.  George Lucas and Chris Columbus take note: this is how you deliver on a cinematic promise.For everyone else: don't you dare miss it.","
            10/10
            "
"Sleepin_Dragon","16 September 2023","A mild mannered hobbit named Frodo, back by eight companions has to face all manner of danger, battling many foes in order to save Middle Earth.I'm not sure I can say much that hasn't been said multiple times, it truly is one of the greatest movies ever made, foolishly I have only watched it once since its original release, and tonight I was as captivated, entertained and genuinely spellbound as I was when I first saw it.Action packed, dramatic, emotional and entertaining, this film has it all, there are no lulls, it entertains you from start to finish, an impressive feat for a film that runs over three hours long.The visuals are sensational, from the glorious landscapes, incredibly costumes and makeup, to the dazzling special effects, you truly are transported to a world of pure fantasy.The music is spot on too, who doesn't love to hear Enya.The acting is phenomenal, credit to all involved, Wood, Lee, McKellen, Blanchett, Mortensen and all concerned are terrific, being a huge Sean Bean fan I have to comment on his amazing performance.It's a fabulous movie.10/10.","
            10/10
            "
"dee.reid","3 August 2005","...I wasn't sure anyone would have ever guessed (except in a 2004 Fangoria magazine article written by Mexican visionary Guillermo del Toro) that New Zealand native Peter Jackson, the director behind the ""goriest movie ever made"" (1992's ""Dead Alive""), would have been behind the epic three-film installment of ""The Lord of the Rings"" saga, which include ""The Fellowship of the Ring"" (2001), ""The Two Towers"" (2002), and Best Picture Oscar-winner ""The Return of the King"" (2003).***Note*** This comment applies to all three movies, as it will be posted at each individual web page.Not since ""Star Wars"" has this much hype surrounded films of this magnitude. But I guess such hype exists because J.R.R. Tolkien's books have one of the largest devoted fanbases of any popular reading material. I've never read Tolkien's original books, though several readers as well as fans of the movies have told me such knowledge is not required when viewing ""The Lord of the Rings"" films. ""The Lord of the Rings"" is the biggest movie I've ever seen, and there's a whole lot of story, 12+ hours to be exact, and I've spent the last two days viewing the extended versions of all three movies and they are breathtaking. There are many dazzling special effects shots over the course of the trilogy and epic battle sequences to put you in awe (many of which, in my view, do push the limits of the ""PG-13"" rating), not because it's action but because of how precise Jackson's direction is, and how unflinching the camera becomes when it's time for battle. The rousing, epic score by Howard Shore helps the viewer get ""into"" Jackson's vision of Middle-earth, and into the characters and on-screen action. Jackson has also breathtakingly transformed his New Zealand homeland into Tolkien's Middle-earth and when you watch these movies, you feel like you're really there, with the rest of its inhabitants. It is also pretty frightening too, with many jump scenes including the frequent and violent battle sequences between our heroes and ""The Enemy,"" who include the brutish Orcs, Moria Orcs, Ringwraiths, and the unreal entity Sauron. And lastly, the cast does much more than bring the action to life, but instead live (""live"" is italicized) their parts. Of course, I'm talking about the young Hobbits Frodo (Elijah Wood) and Sam (Sean Astin), who come into possession of the ancient One Ring and must journey to the hellish land Mordor to cast the talisman into a river of lava and bring its reign of evil to an end. Along the way, two other Hobbits Merry (Dominic Monaghan) and Pippin (Billy Boyd), necromancer Gandalf (Sir Ian McKellen), warrior Aragorn (Viggo Mortensen), Boromir (Sean Bean), elf Legalos (Orlando Bloom), and dwarf Gimli (John Rhys-Davies) aid them in their quest - together as a ""fellowship of the ring."" There are also plenty of other fantastic supporting roles from Cate Blanchett, Ian Holm, Christopher Lee, Liv Tyler, Hugo Weaving (Agent Smith plays a good guy), and Andy Serkis as the voice of the ever-creepy Gollum. I think J.R.R. Tolkien would be proud of Peter Jackson's take on his material, despite comments I've heard his son has made in undermining the director's vision. Someone once called ""The Lord of the Rings"" the greatest fantasy epic ever made; they were right.10/10","
            10/10
            "
"Rinaear","8 October 2002","It is with no surprise that Peter Jackson's The Fellowship of the Ring film has received such mixed critics. Many viewers refer to it as being childish, boring and uninteresting. Seems to me that it is bound to the same fate of Tolkien's books, destined to be a target for the same type of misunderstandings that keep attacking this literary masterpiece many decades after it's first publication.Having read the books several years ago, I went to see this `impossible' film when it came out with many doubts on my mind. I really liked it, but left the theater with as many doubts as I had before. Was it perfect? Well, maybe not, but what an achievement. After watching it a few times on DVD, and thinking about it for some time now, I find myself loving this film more and more. Let me tell you why...The Lord of the Rings is a fairy-tale of myth and fantasy. Peter Jackson directed a film that was considered, for a very long time, impossible to make, and not only for technical reasons. The narrative roots are incredibly long and detailed, and the storyline is deeply connected with the creation of a fantastic continent from a time unknown called `Middle Earth'. It's author, Tolkien, dedicated a considerable part of his life developing this continent's background, it's mythology and origins, it's different kinds of people, cultures and languages, and therefore it's geographic references are determinant to the unfolding of the story of the One Ring.Peter Jackson went out to achieve the impossible and came out with a recreation of the original that is pure and true to the story in every detail. The first time the four hobbits meet a black rider on the road, for example, is absolutely faithful to the feeling of the book. The assault of the riders at Weathertop is another great example, and it captures that feeling of danger, density and atmosphere that are the main characteristics of the tale. Jackson also took some liberties with the story, and made some right choices along the way. If the so called `purists' may not approve the removal of Tom Bombadil altogether, it should be comprehensible that the travel from Hobbiton to Rivendel is a very long and detailed one and could easily make a movie on it's own. I felt more uneasy with how short the Council of Elrond was. In the book, the council is where the whole story of the rings is first explained, and many passages from the past ages of Middle Earth are unveiled. It is a fascinating moment of the story, that had to be shortened for obvious reasons. Still, after some consideration, I now agree with the options made by Peter Jackson, and think that the movie prologue narrated by Galadriel was the wisest choice. The magic is all there when Gandalf shuts his eyes the moment Frodo stands in the council and says `I will take the ring'. It is there at Moria's Gate, and at the fall of Boromir. It is a powerful film that doesn't fit the rhythm of the standard Hollywood action movie. It is a film that breeds, that takes time to unfold, it's tale branching in every direction.I could go on and on, talking about all the different elements that bring this film close to perfection, but I'll end saying that deep down, this is not about action, beards and big monsters. The greatest thing about this film, to me, is that it brought me back to a time when I was in love with a different world where everything was possible. Reading The Lord of the Rings night after night, I came to understand what this thing of `mankind' really was all about. The corruption of absolute power, the importance and value of friendship, the inevitability of growing up, the strength of hope... That this film could capture that magic, and be a new bearer to it's message of humanism, is a statement to it's greatness. Gandalf's words, that even the smallest person may change the course of the world, and have a part to play in the destiny of all, are immortal.In the end, this is a wonderful film, but that doesn't mean you are going to like it. I cannot tell you what it is like to see this film if you don't know or love the book. But I hope it may plant a seed on your heart to discover a great world of fantasy, beauty and humanity. I believe Tolkien would have liked that.","
            10/10
            "
"mrashtastic89","3 January 2022","It took me 14 years and a subscription to HBO Max to get around to watching this movie, and I can certainly say it was worth every bit of hype it gets. The Fellowship of the Ring was an epic start and one of the best fantasy adventure films I've ever seen. These action sequences are immaculate, and it is a gorgeously directed movie, the cinematography was so good I couldn't get enough.It's also very, very funny, who knew Sean Astin, who I love, would grow up to be a hobbit, every actor in this gives a really great performance, and these special effects are top-tier, they're unbelievable.The Fellowship of the Ring also has one of the greatest climaxes I've ever seen, not only that, it has incredible creatures that actually scared me.Yes, it is very, very long with a runtime of nearly 3 hours, but it never drags despite that.Peter Jackson had a vision here, and it was an amazing vision, along with a story that was epic.And I'm gonna give Lord of the Rings: The Fellowship of the Ring an A+","
            10/10
            "
"david-meldrum","26 April 2022","It's possible we've become too familiar with this film and its two successors. Time, and multiple rewatching as, can cause us to forget how impossible the whole project seemed before the world saw it; we forget how strange and independent spirited parts of it are; we forget the references too and evidence of Jackson's roots in horror cinema; we forget the narrative excitement that propels a film adapted from a source that is more discursive, more of a scene-setter. Changes made from the text aid this, and the result is thrilling and wonder-inducing. It's a masterful piece of epic fantasy cinema, and the whole trilogy's place in my heart is secure.","
            10/10
            "
"Puroo","21 June 2021","I had begun watching The Lord of the Rings because of all the memes and references in other movies and shows. And that was probably an excellent decision. It has been a year since I have watched these and since the story is distributed among all the three movies, I have decided that I will talk about something unique each of them. In total these movies clock over 10 hours, and I can imagine how much the fans of the book must have loved it when they learnt they are getting so much content from a book they love reading so much.The Fellowship of the Ring is the very first one of the movies which basically kickstarts the adventure. It is amazing to see how much content this movie has in spite of the fact that the entire backstory was narrated in the first two minutes of the beginning. There are a lot of things to talk about in this. The movie created a font style, a score and a colour palette that fits along with the scenes of the battle that made it look so suspenseful. As the scene was going on I was very attentive to hear everything that happens throughout. And this was just the first two minutes of the 3 hour movie.Afterwards the scene transitioned to the otherwise peaceful Hobbiton. It was a very interesting transition, that showed how on one hand the races are fighting each other for getting control over the Middle Earth, while on the other hand there are a bunch of peace loving Hobbits who are just into their day to day lives. They always have very wholesome reactions when they see Gandalf, which is the reason why it creates a stark contrast from what is about to happen after they leave Hobbiton. Although Bilbo was a good friend of Gandalf and Gandalf had come all the way to celebrate his birthday, he didn't feel that Bilbo was a trustworthy person because he was also attached to the ring. As a result he decided to send his nephew Frodo, his friend Sam and two other Hobbits to help dispose of the ring.The ring is also something I'd like to talk about here, since it is in this movie that the ring and its effects have been talked about the most. The ring is something that appeals to anyone who has desires, but once it is worn it ends up tormenting the wearer. The subtle message that this sends us is the consequence of a moment's greed. Not everyone has the ability to hold their temptation, which is the reason why the Hobbits are specifically sent to dispose of it. Frodo himself has the urge to wear it twice, the reason being that he wanted to save himself. At one moment he wears it accidentally during a bar fight, which makes him see the Eye of Modor and makes him vulnerable. If one is able to get over their desires and focus on what makes their life easy, there will be no need of such temptations. This is what the ring tells us.And afterwards they go to Rivendell, which is, simply said, the most beautiful place I have ever seen in my whole life in any movie! Over there they create The Fellowship of the Ring, which goes to destroy the ring in the lava at the Mountain of Doom. Now I won't get too much into the story since I want to keep this review spoiler-free, so I'm just gonna talk about how beautiful all the scenes from this movie are. Seeing them reminded me of my childhood, reading nursery rhymes and fairy tales. I always looked at the pictures and imagined this is what those places must have looked like. Every location from this movie looks like it could be one of those 19th century paintings. It's amazing to see such places are still left in this world that have not been destroyed as of yet.The movie, or should I say the trilogy, has really gone hard with the details. They chose to make the maps, the fonts, the detailed lore, all the cities from the Middle Earth and even the easter eggs which added a lot of lore to the movie. Every scene from the movie looks like a painting, which is not something which can be said about most adventure fantasy movies. It has the feeling of an RPG game to it, or at least that's how I feel it. It's something of a Skyrim of all movies. For the fans this must have felt like a dream coming true. Things like these should be made for all fantasy movies, which have begun looking underworked simply because of the existence of this movie.The Lord of the Rings: The Fellowship of the Ring is not a movie that I may want to watch again because of how long it was and the fact that it is nothing in itself unless the other two parts are also combined, but this is also for a good thing because of the fond memories that this movie has left for me. Personally this was the most memorable movie for me among the trilogy. It was because of how rich and detailed this movie was that gave me the confidence of watching the other two movies as well, something I rarely do otherwise. There are many iconic movies like The Godfather, Jurassic Park and Cloudy with a Chance of Meatballs which I did like, but they didn't give me the courage to continue. This is going to be one of those classical movies that I'd remember for life.","
            10/10
            "
"Theo Robertson","16 August 2002","I've never been a fan of the sword and sorcery genre . I'm surprised film companies decide to make rubbish like THE BEASTMASTER, HAWK THE SLAYER and RED SONJA but I am aware of the popularity of JRR Tolkien's massive novel LORD OF THE RINGS and of it's popularity , I remember in a survey carried out by a very well known British fantasy/SF magazine in 1987 Tolkien's book was voted the greatest fantasy novel of all time ( THE STAND by Stephen King was a long way second ) , but it's a novel that has always struck me as being read by anoraks who - like fans of STAR TREK and STAR WARS - insist on reading subtexts that are just not there . When the THE FELLOWSHIP OF THE RINGS shot to number one in the IMDb top 250 films I put the popularity down to obsessed anorakish fans who were going to vote the film a classic no matter what . Stranger still I found groups as diverse as neo Nazis to gays to enviromentalists proclaiming "" This is our film "" so when I finally sat down to watch TFOTR I was expecting only some average entertainment for a non sad person with no political axe to grind . After seeing the film I had to admit THE FELLOWSHIP OF THE RING is a masterpiece .Much of the credit must go to the producers . I 've no idea of the politics about bringing the story to the silver screen but I can imagine the Hollywood bigwigs sitting around the commitee table saying "" Give us Tom , give us Nicole , get Harrison , get Leonardo . No limeys . Limeys are slimy . No limey accents . We're Americans , this is our baby "" to which the producers gave a firm and resounding "" No "" . Good for them because the Hollywood treatment would have ruined this film. The cast comprised of well known - but not megastar - actors and unknowns are uniformally excellent even the normally hammy Lee and Rhys Davis and the bland Tyler are good . Also great to see so many Brits playing good guys and having the American actors adopting non specific British accents .The cast do a good jobThe other production values are outstanding . Pride of place goes to Andrew Lesnie's cinematography where the camera sweeps down from the sky into the Orcs underground lair and the camera also shows off the stunning New Zealand landscapes . I'd always believed Scotland had the greatest scenery on Earth but I'm willing to change my mind . The FX are good throughout though perhaps the matte backgrounds and CGI are less impressive in places but they're still a lot better than we've been used to recently . The Orc make up is wonderful and helps them become classic cinema monsters . The only bad point about the Orcs is - Like the stormtroopers in STAR WARS - they're too easy to kill .There are some minor flaws to THE FELLOWSHIP OF THE RINGS but this is probably down to Tolkien's source novel rather than the film makers . A couple of times the heroes seem set to suffer a resounding defeat when something not obvious at first like flammable villains or a giant eagle saves the day . I guess this is cancelled out by the dangers and adversaries also appearing from nowhere and there's little female perspective in the story for the women in the audience to relate to but come on girls you've got Viggo Mortensen and Sean Bean acting all hunky and macho so you can't complain.I see the IMDb reviewers have started a backlash against FOTR like they did with TITANIC and GLADIATOR . They're right about the gawd awful rubbish that is TITANIC but they're wrong about GLADIATOR which is a very good film and even further wrong about THE FELLOWSHIP OF THE RING which is a cinematic masterpiece. Ignore their criticisms . Any film that is praised by people as diverse as fans of the book , people who have never read the book , enviromentalists and cynics like myself is worth your time watching . I'm really looking forward to THE TWO TOWERS","
            10/10
            "
